,종목코드,PER,PBR,EPS,BPS,DIV,DPS
1155,261200,0.0,0.0,0,0,0.0,0
1156,067310,0.0,0.98,0,5392,0.0,0
1157,166090,34.12,7.51,1231,5592,0.0,0
1158,136480,11.17,1.02,315,3441,1.42,50
1159,024660,10.12,0.94,379,4094,1.3,50
1160,149980,134.72,2.35,53,3036,0.14,10
1161,013030,10.34,1.02,2219,22443,1.74,400
1162,126700,58.07,3.51,322,5327,0.11,20
1163,200470,0.0,1.54,0,2289,0.0,0
1164,235010,222.78,1.04,9,1927,0.0,0
1165,217500,131.84,1.32,19,1901,0.0,0
1166,221840,0.0,1.64,0,4278,0.0,0
1167,106190,17.25,0.9,745,14273,1.17,150
1168,066130,26.58,1.43,325,6053,0.58,50
1169,240540,336.67,1.07,6,1894,0.0,0
1170,004590,11.14,0.78,3829,54607,2.23,950
1171,039340,6.61,1.01,555,3619,2.18,80
1172,034950,19.36,3.03,2996,19141,3.36,1947
1173,222980,22.37,2.22,552,5553,1.05,130
1174,025550,27.36,0.87,106,3342,3.45,100
1175,017890,6.05,0.8,1462,11054,0.56,50
1176,063570,26.81,3.3,511,4156,0.58,80
1177,041460,31.23,5.56,261,1466,0.56,46
1178,101680,0.0,0.19,0,12928,0.0,0
1179,039740,0.0,0.74,0,6240,0.0,0
1180,053300,29.12,2.83,217,2234,0.79,50
1181,025770,18.24,3.47,721,3789,0.0,0
1182,271740,0.0,0.0,0,0,0.0,0
1183,281410,0.0,0.0,0,0,0.0,0
1184,023760,9.87,0.53,63,1179,3.22,20
1185,054040,7.62,0.57,451,6041,3.78,130
1186,050540,0.0,3.51,0,653,0.0,0
1187,021650,14.77,0.73,174,3543,0.97,25
1188,053590,0.0,2.5,0,647,0.0,0
1189,037230,23.82,1.84,123,1594,1.02,30
1190,030520,23.76,2.36,684,6872,1.23,200
1191,052600,14.95,0.96,206,3202,3.9,120
1192,092460,20.37,1.05,355,6873,0.83,60
1193,047080,0.0,5.58,0,819,0.0,0
1194,070300,0.0,2.81,0,2292,0.0,0
1195,099660,30.68,0.87,37,1299,0.0,0
1196,221610,5.19,0.79,1475,9745,6.53,500
1197,070590,0.0,0.97,0,1908,0.0,0
1198,042520,59.37,6.14,491,4749,0.34,100
1199,078350,0.0,0.84,0,4359,0.0,0
1200,045100,5.33,1.3,2907,11969,1.61,250
1201,046110,16.8,1.97,413,3518,0.0,0
1202,024740,10.03,0.37,177,4823,2.82,50
1203,005860,34.38,1.18,56,1637,1.3,25
1204,123840,60.77,1.62,39,1460,0.0,0
1205,007770,13.81,0.5,905,25087,1.2,150
1206,079170,17.19,0.68,392,9876,1.78,120
1207,086960,16.3,1.72,1138,10762,1.51,280
1208,054920,0.0,1.11,0,4011,0.0,0
1209,077280,0.0,0.78,0,3584,0.0,0
1210,002680,56.22,1.01,41,2277,0.0,0
1211,066110,0.0,2.01,0,1673,0.0,0
1212,265920,0.0,0.0,0,0,0.0,0
1213,264290,0.0,0.0,0,0,0.0,0
1214,279410,0.0,0.0,0,0,0.0,0
1215,102210,53.41,0.81,173,11385,1.08,100
1216,220630,20.0,4.52,107,473,1.17,25
1217,034810,22.27,0.99,642,14430,0.87,125
1218,076610,30.93,0.83,118,4389,0.0,0
1219,220180,19.29,1.07,269,4843,0.0,0
1220,008800,0.0,0.86,0,286,0.0,0
1221,170030,3.88,0.63,1010,6213,2.35,92
1222,048410,0.0,9.5,0,601,0.0,0
1223,026180,204.09,2.65,11,847,0.0,0
1224,039010,10.46,2.4,1219,5305,1.02,130
1225,204990,14.17,2.31,336,2059,0.0,0
1226,092300,17.08,0.88,257,4991,1.82,80
1227,053660,12.8,2.06,216,1344,0.0,0
1228,011080,0.0,1.01,0,1348,0.0,0
1229,060560,7.15,1.06,295,1984,2.37,50
1230,064240,32.43,3.55,387,3539,0.0,0
1231,039610,27.51,1.1,297,7404,0.61,50
1232,126640,11.88,0.57,109,2261,1.54,20
1233,086250,0.0,0.65,0,2953,0.0,0
1234,204630,0.0,2.57,0,1559,0.0,0
1235,061250,17.54,1.19,472,6929,1.81,150
1236,134780,10.27,1.21,432,3668,3.95,175
1237,097870,14.26,1.3,940,10277,2.61,350
1238,050090,0.0,2.32,0,448,0.0,0
1239,205470,100.25,1.04,20,1922,0.0,0
1240,115160,33.37,0.46,270,19670,1.66,150
1241,028080,0.0,0.31,0,15344,2.1,100
1242,200670,40.05,3.82,1116,11692,1.12,500
1243,065510,13.06,1.91,953,6502,0.8,100
1244,243070,47.43,7.75,2256,13798,0.0,0
1245,084110,1.32,2.29,53395,30768,0.57,400
1246,145020,45.0,7.7,13177,76978,0.0,0
1247,024060,18.43,0.6,150,4612,3.62,100
1248,010240,14.74,1.07,587,8070,1.73,150
1249,189980,18.93,1.19,475,7555,1.11,100
1250,037440,27.01,1.28,167,3510,2.22,100
1251,238490,10.71,3.07,1541,5381,0.0,0
