,거래일자,종목코드,외국인_일순매수금액
2238,20210319,KR7131100000,19934940
2239,20210319,KR7131180002,118579520
2240,20210319,KR7131220006,115552600
2241,20210319,KR7131290009,-382257800
2242,20210319,KR7131370009,-138954700
2243,20210319,KR7131390007,272155800
2244,20210319,KR7131400004,17203765
2245,20210319,KR7131760001,33904310
2246,20210319,KR7131970006,1232822200
2247,20210319,KR7133750000,24051365
2248,20210319,KR7134060003,-44070050
2249,20210319,KR7134580000,403375
2250,20210319,KR7136480001,435223555
2251,20210319,KR7136510005,-6729720
2252,20210319,KR7136540002,29616500
2253,20210319,KR7137400008,345216250
2254,20210319,KR7137940003,-7868410
2255,20210319,KR7137950002,9365300
2256,20210319,KR7138070008,19230300
2257,20210319,KR7138080007,-35411600
2258,20210319,KR7138580006,-235125450
2259,20210319,KR7138610001,324975800
2260,20210319,KR7138690003,15080760
2261,20210319,KR7139050009,151758141
2262,20210319,KR7139670004,127490800
2263,20210319,KR7140070004,70211485
2264,20210319,KR7140410002,13079800
2265,20210319,KR7140520008,-71903385
2266,20210319,KR7140670001,40078340
2267,20210319,KR7140860008,2729169700
2268,20210319,KR7141000000,-25538050
2269,20210319,KR7141070003,20122720
2270,20210319,KR7141080002,1614381200
2271,20210319,KR7142210004,36158500
2272,20210319,KR7142280007,-51938000
2273,20210319,KR7142760008,28486985
2274,20210319,KR7143160000,-43765400
2275,20210319,KR7143240000,101638000
2276,20210319,KR7143540003,-28335080
2277,20210319,KR7144510005,6711843100
2278,20210319,KR7144960002,37576690
2279,20210319,KR7145020004,1349865400
2280,20210319,KR7147760003,-553876770
2281,20210319,KR7147830004,52098070
2282,20210319,KR7148140007,-263836550
2283,20210319,KR7148150006,202279800
2284,20210319,KR7148250004,-96994150
2285,20210319,KR7149950008,-143085650
2286,20210319,KR7149980005,39080630
2287,20210319,KR7150840007,-38420255
2288,20210319,KR7150900009,27968930
2289,20210319,KR7151860004,145226780
2290,20210319,KR7151910007,26047170
2291,20210319,KR7153460001,-4225590
2292,20210319,KR7153490008,-29986765
2293,20210319,KR7153710009,-10964850
2294,20210319,KR7154030001,208367520
2295,20210319,KR7154040000,22496340
2296,20210319,KR7155650005,648490060
2297,20210319,KR7156100000,-2055548800
2298,20210319,KR7158430009,106626750
2299,20210319,KR7159580000,26723400
2300,20210319,KR7160550000,-435112800
2301,20210319,KR7160980009,188002750
2302,20210319,KR7161570007,12820445
2303,20210319,KR7161580006,86385250
2304,20210319,KR7163730005,-41103050
2305,20210319,KR7164060006,64261150
2306,20210319,KR7166090001,1860355000
2307,20210319,KR7166480004,106043000
2308,20210319,KR7169330008,120814700
2309,20210319,KR7170030001,-857880360
2310,20210319,KR7170790000,40489050
2311,20210319,KR7170920003,-93975350
2312,20210319,KR7171010002,-13304600
2313,20210319,KR7171090004,389770350
2314,20210319,KR7171120009,32539160
2315,20210319,KR7173130006,1965020
2316,20210319,KR7173940008,-1050410
2317,20210319,KR7174880005,127048266
2318,20210319,KR7174900001,-184608550
2319,20210319,KR7175140003,58045980
2320,20210319,KR7175250000,-31147250
2321,20210319,KR7177350006,380266970
2322,20210319,KR7177830007,18476830
2323,20210319,KR7178320008,3458367900
2324,20210319,KR7178920005,1646035650
2325,20210319,KR7179290002,-4636055
2326,20210319,KR7179900006,509305600
2327,20210319,KR7181340001,-412970750
2328,20210319,KR7182360008,292337035
2329,20210319,KR7182400002,874439600
2330,20210319,KR7182690008,6597995
2331,20210319,KR7183300003,903130000
2332,20210319,KR7183490002,311759800
2333,20210319,KR7184230001,29662470
2334,20210319,KR7185490000,468406200
2335,20210319,KR7186230009,71533400
2336,20210319,KR7187220009,9104820
2337,20210319,KR7187270004,14267425
2338,20210319,KR7187420005,83025150
2339,20210319,KR7187790001,9691755
2340,20210319,KR7187870001,-79493900
2341,20210319,KR7189300007,-318343400
2342,20210319,KR7189330004,336738850
2343,20210319,KR7189690001,3304940
2344,20210319,KR7189860000,280052305
2345,20210319,KR7189980006,171947950
2346,20210319,KR7190510008,70625600
2347,20210319,KR7190650002,22007070
2348,20210319,KR7191410000,9774410
2349,20210319,KR7191420009,-16760150
2350,20210319,KR7192250009,918419020
2351,20210319,KR7192390003,26523230
2352,20210319,KR7192410009,276569195
2353,20210319,KR7192440006,31298500
2354,20210319,KR7193250008,291887880
2355,20210319,KR7194480000,-2155583100
2356,20210319,KR7194700001,2378190200
2357,20210319,KR7195500004,302446500
2358,20210319,KR7195990007,126533290
2359,20210319,KR7196170005,-4115140000
2360,20210319,KR7196300008,11750200
2361,20210319,KR7196490007,104683200
2362,20210319,KR7196700009,7448695
2363,20210319,KR7197140007,-41917330
2364,20210319,KR7198080004,-4881965
2365,20210319,KR7198440000,347103960
2366,20210319,KR7199820002,61087150
2367,20210319,KR7200130003,-2316049500
2368,20210319,KR7200230001,566156000
2369,20210319,KR7200470003,4361480
2370,20210319,KR7200670008,21314050
2371,20210319,KR7200710002,166123550
2372,20210319,KR7200780005,118384050
2373,20210319,KR7201490000,-476844360
2374,20210319,KR7203450002,57988185
2375,20210319,KR7203650007,-989362380
2376,20210319,KR7203690003,-49671750
2377,20210319,KR7204020002,161977750
2378,20210319,KR7204270003,-53985950
2379,20210319,KR7204620009,377807835
2380,20210319,KR7204630008,-63588795
2381,20210319,KR7204840003,109868845
2382,20210319,KR7205100001,94971330
2383,20210319,KR7205470008,-3459394580
2384,20210319,KR7205500002,557079545
2385,20210319,KR7206400004,99739290
2386,20210319,KR7206560005,-26918280
2387,20210319,KR7206640005,-305608850
2388,20210319,KR7206650004,1306500750
2389,20210319,KR7207760000,67233890
2390,20210319,KR7208140004,-247761455
2391,20210319,KR7208340000,-115724200
2392,20210319,KR7208350009,49346400
2393,20210319,KR7208370007,9010880
2394,20210319,KR7208640003,44518735
2395,20210319,KR7208710004,-177563990
2396,20210319,KR7208860007,22743645
2397,20210319,KR7211270004,-22797750
2398,20210319,KR7212560007,-242905230
2399,20210319,KR7213420003,1709778250
2400,20210319,KR7214150005,-103271500
2401,20210319,KR7214180002,11166850
2402,20210319,KR7214260002,10324750
2403,20210319,KR7214270001,85842015
2404,20210319,KR7214310005,-169331930
2405,20210319,KR7214370009,-46460400
2406,20210319,KR7214430001,41531150
2407,20210319,KR7214450009,281464400
2408,20210319,KR7214610008,109620000
2409,20210319,KR7214680001,24178760
2410,20210319,KR7214870008,-8336600
2411,20210319,KR7215000001,1543151700
2412,20210319,KR7215090002,7680595
2413,20210319,KR7215100009,240355180
2414,20210319,KR7215200007,-253737100
2415,20210319,KR7215360009,405947000
2416,20210319,KR7215380007,4074780
2417,20210319,KR7215480005,-636484730
2418,20210319,KR7215790007,5045890
2419,20210319,KR7216050005,94441000
2420,20210319,KR7216080002,70278050
2421,20210319,KR7217190008,17208300
2422,20210319,KR7217270008,52019500
2423,20210319,KR7217330000,-34675900
2424,20210319,KR7217480003,7550595
2425,20210319,KR7217500008,-816437130
2426,20210319,KR7217600006,-12510805
2427,20210319,KR7217620004,77556875
2428,20210319,KR7217730001,53647470
2429,20210319,KR7217820000,45313560
2430,20210319,KR7218150001,69518730
2431,20210319,KR7218410009,73315550
2432,20210319,KR7219130002,157783850
2433,20210319,KR7219420007,116893840
2434,20210319,KR7219550001,139531900
2435,20210319,KR7219750007,149219840
2436,20210319,KR7220100002,-595847250
2437,20210319,KR7220180004,-10700895
2438,20210319,KR7220260004,-66873510
2439,20210319,KR7220630008,236920650
2440,20210319,KR7221610009,-6382971
2441,20210319,KR7221840002,86325680
2442,20210319,KR7221980006,8646200
2443,20210319,KR7222040008,13635690
2444,20210319,KR7222080004,499082900
2445,20210319,KR7222110009,-24335970
2446,20210319,KR7222420002,-65373315
2447,20210319,KR7222800005,225156800
2448,20210319,KR7222810004,50062583
2449,20210319,KR7222980005,142182730
2450,20210319,KR7223250002,-3918800
2451,20210319,KR7224060004,78260834
2452,20210319,KR7224110007,-162167550
2453,20210319,KR7225190008,14593620
2454,20210319,KR7225220003,365767350
2455,20210319,KR7225330000,155635320
2456,20210319,KR7225430008,23536785
2457,20210319,KR7225530005,44258680
2458,20210319,KR7225570001,-723050250
2459,20210319,KR7225590009,12940850
2460,20210319,KR7226330009,-52624800
2461,20210319,KR7226340008,409861645
2462,20210319,KR7226360006,-57395800
2463,20210319,KR7226400000,-14709370
2464,20210319,KR7226440006,120670390
2465,20210319,KR7226950004,3490542500
2466,20210319,KR7227100005,71660320
2467,20210319,KR7227610003,-2441215
2468,20210319,KR7227950003,44346685
2469,20210319,KR7228340006,74359180
2470,20210319,KR7228670006,-226884500
2471,20210319,KR7228760005,-25716150
2472,20210319,KR7228850004,151022850
2473,20210319,KR7229000005,-7835850
2474,20210319,KR7230240004,-16916200
2475,20210319,KR7230360000,-196889600
2476,20210319,KR7230980005,20116180
2477,20210319,KR7232140004,-70196710
2478,20210319,KR7234100006,-2184121660
2479,20210319,KR7234300002,242442290
2480,20210319,KR7234340008,43218100
2481,20210319,KR7234690006,-61056850
2482,20210319,KR7234920007,-13674720
2483,20210319,KR7235980000,-76243400
2484,20210319,KR7236200002,23159950
2485,20210319,KR7236810008,-5259500
2486,20210319,KR7237690003,-300249200
2487,20210319,KR7237750005,222756150
2488,20210319,KR7237820006,11597080
2489,20210319,KR7237880000,-742102250
2490,20210319,KR7238090005,-122733475
2491,20210319,KR7238120000,28598260
2492,20210319,KR7238200000,337672650
2493,20210319,KR7238490007,57201600
2494,20210319,KR7239340003,183786360
2495,20210319,KR7239610009,-8444600
2496,20210319,KR7239890007,-57407000
2497,20210319,KR7240810002,-2734553600
2498,20210319,KR7241520006,-1608109770
2499,20210319,KR7241690007,-8008980
2500,20210319,KR7241710003,-1197450
2501,20210319,KR7241770007,13366200
2502,20210319,KR7241790005,44048850
2503,20210319,KR7241820000,-352432800
2504,20210319,KR7241840008,114022100
2505,20210319,KR7242040004,119567210
2506,20210319,KR7243070000,-222523400
2507,20210319,KR7243840006,151489950
2508,20210319,KR7244460002,432221100
2509,20210319,KR7245620000,-105404900
2510,20210319,KR7246690002,469323215
2511,20210319,KR7246710008,3133348200
2512,20210319,KR7246720007,-3580090
2513,20210319,KR7246960009,60566350
2514,20210319,KR7247540008,557271000
2515,20210319,KR7247660004,126628350
2516,20210319,KR7250000007,66286050
2517,20210319,KR7250060001,302663505
2518,20210319,KR7250930005,49594510
2519,20210319,KR7251370003,233803250
2520,20210319,KR7251630000,45615600
2521,20210319,KR7251970000,-58338500
2522,20210319,KR7252500004,61065745
2523,20210319,KR7253450001,344308900
2524,20210319,KR7253590004,42629685
2525,20210319,KR7253840003,48467500
2526,20210319,KR7254120009,-1817245
2527,20210319,KR7255220006,5363290
2528,20210319,KR7255440000,16749050
2529,20210319,KR7256150004,133758050
2530,20210319,KR7256630005,-87681095
2531,20210319,KR7256840000,45303050
2532,20210319,KR7256940008,8362700
2533,20210319,KR7258610005,36211540
2534,20210319,KR7258790005,-13662155
2535,20210319,KR7258830009,6507950
2536,20210319,KR7259630002,315256800
2537,20210319,KR7260660006,-27515000
2538,20210319,KR7260930003,27795050
2539,20210319,KR7261200000,77965095
2540,20210319,KR7262260003,-4096800
2541,20210319,KR7262840002,101602450
2542,20210319,KR7263020000,33021060
2543,20210319,KR7263050007,287275400
2544,20210319,KR7263600009,47063260
2545,20210319,KR7263690000,55651250
2546,20210319,KR7263700007,25213550
2547,20210319,KR7263720005,195946600
2548,20210319,KR7263750002,597671700
2549,20210319,KR7263770000,41645950
2550,20210319,KR7263800005,18384820
2551,20210319,KR7263810004,35927635
2552,20210319,KR7263860009,54420980
2553,20210319,KR7264450008,508246200
2554,20210319,KR7264660002,46911900
2555,20210319,KR7264850009,-9151515
2556,20210319,KR7265520007,576682000
2557,20210319,KR7265560003,-12817200
2558,20210319,KR7265740001,148492550
2559,20210319,KR7267320000,-71512935
2560,20210319,KR7267790004,34622030
2561,20210319,KR7267980001,-356311000
2562,20210319,KR7268600004,-2593215500
2563,20210319,KR7269620001,-16173315
2564,20210319,KR7270520000,93832075
2565,20210319,KR7270870009,227486200
2566,20210319,KR7272110008,28003150
2567,20210319,KR7272290008,-895971100
2568,20210319,KR7273060004,-7117955
2569,20210319,KR7274090000,-86061600
2570,20210319,KR7275630002,35621660
2571,20210319,KR7277070009,40417300
2572,20210319,KR7277410007,70222950
2573,20210319,KR7277810008,-19279250
2574,20210319,KR7277880001,-108420050
2575,20210319,KR7278280003,739512100
2576,20210319,KR7278650007,406385300
2577,20210319,KR7279600001,49173900
2578,20210319,KR7281740001,35007300
2579,20210319,KR7282880004,1966550
2580,20210319,KR7284620002,5148020
2581,20210319,KR7285490009,377476500
2582,20210319,KR7286750005,-626750
2583,20210319,KR7287410005,57363090
2584,20210319,KR7288330004,77537450
2585,20210319,KR7288620008,-165002300
2586,20210319,KR7289010001,5167080
2587,20210319,KR7289080004,231070795
2588,20210319,KR7290120005,5269790
2589,20210319,KR7290270008,139681840
2590,20210319,KR7290380005,53774600
2591,20210319,KR7290510007,8883500
2592,20210319,KR7290520006,9569400
2593,20210319,KR7290550003,50342500
2594,20210319,KR7290650001,2098257900
2595,20210319,KR7290660000,-14847780
2596,20210319,KR7290670009,80268300
2597,20210319,KR7290690007,65233500
2598,20210319,KR7290720002,68243850
2599,20210319,KR7290740000,99205980
2600,20210319,KR7291650000,111110150
2601,20210319,KR7293490009,8932107700
2602,20210319,KR7293580007,143885400
2603,20210319,KR7293780003,690893800
2604,20210319,KR7294090006,9811307300
2605,20210319,KR7294140009,-25475460
2606,20210319,KR7294630009,16723550
2607,20210319,KR7297090003,306523250
2608,20210319,KR7297570004,-14915810
2609,20210319,KR7297890006,129861650
2610,20210319,KR7298060005,1379161300
2611,20210319,KR7298380007,636940400
2612,20210319,KR7298540006,-32669600
2613,20210319,KR7299030007,182739700
2614,20210319,KR7299170001,59854725
2615,20210319,KR7299660001,1134829800
2616,20210319,KR7299900001,-617401970
2617,20210319,KR7299910000,188841050
2618,20210319,KR7300080009,-64627250
2619,20210319,KR7300120003,43891650
2620,20210319,KR7301300000,13006150
2621,20210319,KR7302430004,-15390200
2622,20210319,KR7302550009,-41018650
2623,20210319,KR7303030001,268789225
2624,20210319,KR7304100001,-23762100
2625,20210319,KR7304840002,-38447050
2626,20210319,KR7305090003,222651850
2627,20210319,KR7306040007,-306395800
2628,20210319,KR7306620006,142428240
2629,20210319,KR7307160002,303455
2630,20210319,KR7307180000,96533045
2631,20210319,KR7307280008,69515810
2632,20210319,KR7307750000,-24848380
2633,20210319,KR7307930008,71893200
2634,20210319,KR7308100007,9058400
2635,20210319,KR7309930006,27273820
2636,20210319,KR7310200001,46378870
2637,20210319,KR7311390009,47807780
2638,20210319,KR7311690002,42409150
2639,20210319,KR7312610009,65544990
2640,20210319,KR7313760001,-390150
2641,20210319,KR7314130006,728889800
2642,20210319,KR7314930009,2285982600
2643,20210319,KR7317120004,94325750
2644,20210319,KR7317240000,10878420
2645,20210319,KR7317320000,7628595
2646,20210319,KR7317330009,40909500
2647,20210319,KR7317530004,58133590
2648,20210319,KR7317690006,-283946700
2649,20210319,KR7317770006,-12892050
2650,20210319,KR7317830008,24807890
2651,20210319,KR7317850006,10725080
2652,20210319,KR7317870004,5626980
2653,20210319,KR7318000007,30111110
2654,20210319,KR7318010006,-930600
2655,20210319,KR7318020005,-60117950
2656,20210319,KR7318410008,35068050
2657,20210319,KR7319400008,39252085
2658,20210319,KR7319660007,-163793950
2659,20210319,KR7320000003,7452220
2660,20210319,KR7321550006,13215950
2661,20210319,KR7321820003,193727700
2662,20210319,KR7322180001,-27927050
2663,20210319,KR7322310004,-44600550
2664,20210319,KR7322510009,49936220
2665,20210319,KR7322780008,19488160
2666,20210319,KR7323230003,45471870
2667,20210319,KR7323990002,10915014300
2668,20210319,KR7327260006,184799000
2669,20210319,KR7330350000,-9678000
2670,20210319,KR7330860008,-98891150
2671,20210319,KR7331380006,313020
2672,20210319,KR7331920009,44456100
2673,20210319,KR7332370006,106917840
2674,20210319,KR7332570001,34496850
2675,20210319,KR7333430007,13638880
2676,20210319,KR7334970001,-2121546600
2677,20210319,KR7335810008,139241350
2678,20210319,KR7335890000,-10206385
2679,20210319,KR7337930002,1454350
2680,20210319,KR7338220007,2879250
2681,20210319,KR7339950008,868825
2682,20210319,KR7340570001,24600650
2683,20210319,KR7340930007,8178850
2684,20210319,KR7342550001,223450
2685,20210319,KR7347000002,70872000
2686,20210319,KR7347740003,-43527650
2687,20210319,KR7347770000,47542350
2688,20210319,KR7347860009,-207893150
2689,20210319,KR7347890006,-24766750
2690,20210319,KR7348030008,-9023250
2691,20210319,KR7348150004,112214150
2692,20210319,KR7348210006,-261230400
2693,20210319,KR7348350000,-8173300
2694,20210319,KR7352700009,-198934800
2695,20210319,KR7352770002,157353950
2696,20210319,KR7352940001,73539450
2697,20210319,KR7353810005,-113693930
2698,20210319,KR7354200008,4279350
2699,20210319,KR7356860007,-93958000
2700,20210319,KR7356890004,-139405300
2701,20210319,KR7357550003,118630800
2702,20210319,KR7357780006,-421680800
2703,20210319,KR7367360005,7099660
2704,20210319,KR8344390008,-14700
2705,20210319,KR8392070007,-19037970
2706,20210319,KR8392080006,-86530940
2707,20210319,KR8392100002,-15704450
2708,20210319,KR8840090003,340361100
2709,20210319,KR8840110108,216000860
2710,20210319,KR8840140006,598569900
2711,20210319,KR8840150005,-101871300
2712,20210319,KYG1990V1041,208541007
2713,20210319,KYG2114A1094,-31006534
2714,20210319,KYG2115T1076,278691730
2715,20210319,KYG3931T1076,52682425
2716,20210322,HK0000057197,292342
2717,20210322,HK0000214814,-8879364
2718,20210322,HK0000295359,32448848
2719,20210322,HK0000312568,-10176637
2720,20210322,HK0000341732,-97332920
2721,20210322,HK0000449303,-8340645
2722,20210322,KR7000250001,-1482973600
2723,20210322,KR7000440008,2374360
2724,20210322,KR7001000009,87712285
2725,20210322,KR7001540004,-95144400
2726,20210322,KR7001810001,-250695350
2727,20210322,KR7001840008,68019010
2728,20210322,KR7002230001,-52609350
2729,20210322,KR7002290005,-31786645
2730,20210322,KR7002680007,-322642465
2731,20210322,KR7002800001,-19269720
2732,20210322,KR7003100005,-16861150
2733,20210322,KR7003310000,-359440590
2734,20210322,KR7003380003,849670320
2735,20210322,KR7003800000,6120050
2736,20210322,KR7004590006,328719120
2737,20210322,KR7004650008,100787450
2738,20210322,KR7004780003,-242947210
2739,20210322,KR7005160007,135170530
2740,20210322,KR7005290002,-1558944900
2741,20210322,KR7005670005,-63393910
2742,20210322,KR7005710009,211939570
2743,20210322,KR7005860002,-264062035
2744,20210322,KR7005990007,16413730
2745,20210322,KR7006050009,-68916230
2746,20210322,KR7006140008,-86295520
2747,20210322,KR7006620009,51727500
2748,20210322,KR7006730006,105620140
2749,20210322,KR7006910004,-201012850
2750,20210322,KR7006920003,14641320
2751,20210322,KR7007330004,110816950
2752,20210322,KR7007370000,-36814430
2753,20210322,KR7007390008,-322891780
2754,20210322,KR7007530009,32494110
2755,20210322,KR7007680002,3162310
2756,20210322,KR7007720006,387407470
2757,20210322,KR7007770001,-1128600
2758,20210322,KR7007820004,62664820
2759,20210322,KR7008290009,64737885
2760,20210322,KR7008370009,73003450
2761,20210322,KR7008470007,3445870
2762,20210322,KR7008830002,3136715
2763,20210322,KR7009300005,-15086700
2764,20210322,KR7009520008,529923860
2765,20210322,KR7009620006,-187342920
2766,20210322,KR7009780008,-17617140
2767,20210322,KR7010170009,109190315
2768,20210322,KR7010240000,-151057540
2769,20210322,KR7010280006,326515965
2770,20210322,KR7010470003,3088250
2771,20210322,KR7011040003,16587280
2772,20210322,KR7011080009,-277615650
2773,20210322,KR7011320009,-32452710
2774,20210322,KR7011370004,62255455
2775,20210322,KR7011560000,-4499790
2776,20210322,KR7012340006,-223575615
2777,20210322,KR7012620001,65837300
2778,20210322,KR7012700001,-98934450
2779,20210322,KR7012790002,-199985950
2780,20210322,KR7012860003,1078825710
2781,20210322,KR7013030002,299223150
2782,20210322,KR7013120001,51114200
2783,20210322,KR7013310008,167936300
2784,20210322,KR7013720008,-99784700
2785,20210322,KR7013810007,-26485220
2786,20210322,KR7013990007,-117832455
2787,20210322,KR7014100002,-222809130
2788,20210322,KR7014190003,715792020
2789,20210322,KR7014200000,10655320
2790,20210322,KR7014470009,-310572150
2791,20210322,KR7014570006,-141323050
2792,20210322,KR7014620009,-100836720
2793,20210322,KR7014940001,-211336360
2794,20210322,KR7014970008,95659420
2795,20210322,KR7015710007,-14689790
2796,20210322,KR7015750003,540069820
2797,20210322,KR7016100000,-13594995
2798,20210322,KR7016250003,14731800
2799,20210322,KR7016600009,-24409954
2800,20210322,KR7016790008,-97135250
2801,20210322,KR7016920001,120765180
2802,20210322,KR7017000001,-135802290
2803,20210322,KR7017250002,-7254530
2804,20210322,KR7017480005,-3038660
2805,20210322,KR7017510009,19237245
2806,20210322,KR7017650003,-331977450
2807,20210322,KR7017890005,40254000
2808,20210322,KR7018000000,380284300
2809,20210322,KR7018120006,2193200
2810,20210322,KR7018290007,-28062140
2811,20210322,KR7018310003,107170100
2812,20210322,KR7018620005,178736865
2813,20210322,KR7018680009,17010020
2814,20210322,KR7018700005,23632745
2815,20210322,KR7019010008,738020
2816,20210322,KR7019210004,1002114120
2817,20210322,KR7019540004,-45638830
2818,20210322,KR7019550003,278519760
2819,20210322,KR7019570001,109367883
2820,20210322,KR7019590009,-198580370
2821,20210322,KR7019660000,-296458965
2822,20210322,KR7019770007,584904550
2823,20210322,KR7019990001,40867090
2824,20210322,KR7020180006,-173514210
2825,20210322,KR7020400008,1014700
2826,20210322,KR7020710000,19913900
2827,20210322,KR7021040001,-13797204
2828,20210322,KR7021080007,-926610630
2829,20210322,KR7021320007,-1850140
2830,20210322,KR7021650007,307952085
2831,20210322,KR7021880000,91534345
2832,20210322,KR7022100002,-380084360
2833,20210322,KR7022220008,238911015
2834,20210322,KR7023160005,-95666920
2835,20210322,KR7023410004,29339910
2836,20210322,KR7023440001,-63223390
2837,20210322,KR7023460009,-6722595
2838,20210322,KR7023600000,-308014650
2839,20210322,KR7023760002,22686478
2840,20210322,KR7023770001,85924800
2841,20210322,KR7023790009,-2804670
2842,20210322,KR7023890007,31833300
2843,20210322,KR7023900004,6297500
2844,20210322,KR7023910003,552038250
2845,20210322,KR7024060006,-390789120
2846,20210322,KR7024120008,-331279200
2847,20210322,KR7024740003,18232565
2848,20210322,KR7024800005,113257820
2849,20210322,KR7024810004,-451381514
2850,20210322,KR7024840001,-152024750
2851,20210322,KR7024850000,-251474330
2852,20210322,KR7024880007,-20691920
2853,20210322,KR7024910002,-65655045
2854,20210322,KR7024940009,-91193460
2855,20210322,KR7024950008,399040950
2856,20210322,KR7025320003,-310359280
2857,20210322,KR7025440009,-406193465
2858,20210322,KR7025550005,-7731660
2859,20210322,KR7025770009,42917640
2860,20210322,KR7025870007,12393950
2861,20210322,KR7025880006,13632890
2862,20210322,KR7025900002,-616037050
2863,20210322,KR7025950007,21557550
2864,20210322,KR7025980004,212865260
2865,20210322,KR7026040006,-616050
2866,20210322,KR7026150003,216763970
2867,20210322,KR7026910000,5836325
2868,20210322,KR7027040005,11847814
2869,20210322,KR7027050004,37670735
2870,20210322,KR7027360007,171486880
2871,20210322,KR7027580000,-69721560
2872,20210322,KR7027710003,-7199100
2873,20210322,KR7027830009,-156279140
2874,20210322,KR7028080000,-8525635
2875,20210322,KR7028150001,-168109000
2876,20210322,KR7028300002,-2210460750
2877,20210322,KR7029480001,-6658446
2878,20210322,KR7029960002,-19593550
2879,20210322,KR7030190003,3210109150
2880,20210322,KR7030350003,-105426205
2881,20210322,KR7030520001,33651800
2882,20210322,KR7030530000,123741580
2883,20210322,KR7030960009,2334000
2884,20210322,KR7031310006,32011895
2885,20210322,KR7031330004,-37995600
2886,20210322,KR7031390008,-19519200
2887,20210322,KR7031510001,66981010
2888,20210322,KR7031860000,-314141950
2889,20210322,KR7031980006,-4278340
2890,20210322,KR7032080004,-105417995
2891,20210322,KR7032190001,214633750
2892,20210322,KR7032280000,22991065
2893,20210322,KR7032300006,-191779200
2894,20210322,KR7032500001,-284607200
2895,20210322,KR7032540007,-7964745
2896,20210322,KR7032580003,396167070
2897,20210322,KR7032620007,-53554750
2898,20210322,KR7032680001,-33901400
2899,20210322,KR7032750002,9125950
2900,20210322,KR7032800005,124044476
2901,20210322,KR7032820003,-306186500
2902,20210322,KR7032850000,-239150940
2903,20210322,KR7032860009,-178975550
2904,20210322,KR7032940009,-40901600
2905,20210322,KR7032960007,-77290050
2906,20210322,KR7032980005,169321790
2907,20210322,KR7033050006,18335520
2908,20210322,KR7033100009,-55013790
2909,20210322,KR7033130006,-51368045
2910,20210322,KR7033160003,121585450
2911,20210322,KR7033170002,-98375400
2912,20210322,KR7033200007,273250
2913,20210322,KR7033230004,-119425145
2914,20210322,KR7033290008,560842940
2915,20210322,KR7033310004,508191300
2916,20210322,KR7033320003,-286958900
2917,20210322,KR7033340001,-18246720
2918,20210322,KR7033500000,536150200
2919,20210322,KR7033540006,-1073893350
2920,20210322,KR7033560004,-288326810
2921,20210322,KR7033640004,-983478150
2922,20210322,KR7034230003,-979076200
2923,20210322,KR7034810002,-191490550
2924,20210322,KR7034940007,-106249705
2925,20210322,KR7034950006,106394100
2926,20210322,KR7035080001,13922940
2927,20210322,KR7035200005,56545815
2928,20210322,KR7035460005,57903125
2929,20210322,KR7035600006,52059750
2930,20210322,KR7035610005,87450520
2931,20210322,KR7035620004,-151195515
2932,20210322,KR7035760008,235823500
2933,20210322,KR7035810001,-55928390
2934,20210322,KR7035890003,-33347410
2935,20210322,KR7035900000,817957300
2936,20210322,KR7036000008,-95479300
2937,20210322,KR7036010007,-47810250
2938,20210322,KR7036030005,56005170
2939,20210322,KR7036090009,328438445
2940,20210322,KR7036120004,-73094265
2941,20210322,KR7036170009,52612620
2942,20210322,KR7036190007,28216150
2943,20210322,KR7036200004,3091513900
2944,20210322,KR7036480002,-10278550
2945,20210322,KR7036490001,-7952700
2946,20210322,KR7036540003,-1415567280
2947,20210322,KR7036560001,19222070
2948,20210322,KR7036620003,-41784572
2949,20210322,KR7036630002,-51350829
2950,20210322,KR7036640001,-66061710
2951,20210322,KR7036670008,80281630
2952,20210322,KR7036690006,134597680
2953,20210322,KR7036710002,-45665490
2954,20210322,KR7036800001,5731100
2955,20210322,KR7036810000,-133483900
2956,20210322,KR7036830008,-360645550
2957,20210322,KR7036890002,-398449150
2958,20210322,KR7036930006,-54575650
2959,20210322,KR7037030004,-427133090
2960,20210322,KR7037070000,1633172950
2961,20210322,KR7037230000,-105438915
2962,20210322,KR7037330008,-165515660
2963,20210322,KR7037350006,-94397430
2964,20210322,KR7037370004,566700
2965,20210322,KR7037400009,-135248425
2966,20210322,KR7037440005,38347755
2967,20210322,KR7037460003,-83013150
2968,20210322,KR7037760006,-43119640
2969,20210322,KR7037950003,8791535
2970,20210322,KR7038010005,127479900
2971,20210322,KR7038060000,-75546935
2972,20210322,KR7038070009,-178252100
2973,20210322,KR7038110003,402249945
2974,20210322,KR7038290003,-330859450
2975,20210322,KR7038340006,15300112
2976,20210322,KR7038390001,109923100
2977,20210322,KR7038460002,-229439490
2978,20210322,KR7038500005,2342410
2979,20210322,KR7038530002,-76631855
2980,20210322,KR7038540001,238808540
2981,20210322,KR7038620001,-337853910
2982,20210322,KR7038680005,-13521480
2983,20210322,KR7038870002,-103035690
2984,20210322,KR7038880001,-228253765
2985,20210322,KR7038950002,160007420
2986,20210322,KR7039010004,-7421850
2987,20210322,KR7039020003,-5186585
2988,20210322,KR7039030002,-1585420200
2989,20210322,KR7039200001,-746074550
2990,20210322,KR7039240007,-29056645
2991,20210322,KR7039290002,116483850
2992,20210322,KR7039310008,-116902475
2993,20210322,KR7039340005,399901630
2994,20210322,KR7039420005,-252820580
