,종목코드,코스피 일별변동 표준편차,연간 수익률,1년_만기_국채수익률,코스피 샤프지수
74,001200,3.678215648268356,132.183908045977,0.984,35.669444261035586
75,001210,3.620580423734155,13.852813852813853,0.984,3.554351056105351
76,001230,3.8652577571783153,280.7531380753138,0.984,72.38046092935046
77,001250,2.680236941364436,98.4126984126984,0.984,36.350778137958244
78,001260,4.299429260001836,60.32295271049596,0.984,13.801588332324513
79,001270,1.3667512449392074,44.904458598726116,0.984,32.134932206101396
80,001275,1.054219263445003,35.57046979865772,0.984,32.807662502424044
81,001290,2.0972895433493046,9.58904109589041,0.984,4.102934248243298
82,001340,4.136965382836221,98.47494553376906,0.984,23.565811292075935
83,001360,4.508432817277945,33.56242840778923,0.984,7.226109321832834
84,001380,4.265429772786483,242.24598930481284,0.984,56.562175948615675
85,001390,3.5957363520544283,166.00985221674878,0.984,45.89486994018932
86,001420,2.104815528386974,40.849673202614376,0.984,18.94022191729336
87,001430,3.4216463664381402,145.69536423841058,0.984,42.29290485943817
88,001440,4.673562990609015,131.44654088050314,0.984,27.91500641858311
89,001450,2.246208366092582,16.113744075829384,0.984,6.735681472929651
90,001460,1.8381571794962732,84.75935828877004,0.984,45.57573162036544
91,001465,1.8741078378008296,59.305993690851736,0.984,31.119870753696667
92,001470,4.812805519969795,539.8390342052313,0.984,111.96276931809476
93,001500,2.3210268040427406,94.48584202682562,0.984,40.28468859729025
94,001510,3.885342993813356,76.75350701402806,0.984,19.501368897077064
95,001515,6.391344529596515,147.61904761904762,0.984,22.942754367257475
96,001520,3.0597305423652608,21.49122807017544,0.984,6.702298711023995
97,001525,4.592009932593708,38.54389721627409,0.984,8.179402433273724
98,001527,5.625539745869834,47.09517923362176,0.984,8.196756456565028
99,001530,3.6568531901137398,231.98029556650246,0.984,63.16805284691173
100,001550,3.8000575893304087,61.832061068702295,0.984,16.012404980268748
101,001560,1.629086076278346,41.15523465703971,0.984,24.658755140066674
102,001570,4.80874605638326,106.73076923076923,0.984,21.99050812641647
103,001620,2.5269158740412614,74.1635687732342,0.984,28.960033661983033
104,001630,3.7384799718754316,-5.47945205479452,0.984,-1.7288984034738828
105,001680,2.0737256898063183,44.126074498567334,0.984,20.80413755331194
106,001685,2.088937906730165,63.33333333333333,0.984,29.84738470801621
107,001720,1.2111848327466461,24.53653217011996,0.984,19.445861220627293
108,001725,0.983172635450182,22.722283205268933,0.984,22.110341990260192
109,001740,2.298574341187119,23.736263736263734,0.984,9.898424135594034
110,001745,6.813060157669677,55.49215406562055,0.984,8.000539082905204
111,001750,2.011620915643122,110.82089552238806,0.984,54.60118985056031
112,001755,6.86860603034176,174.8815165876777,0.984,25.317730529235945
113,001770,3.3189621628832877,45.370370370370374,0.984,13.373569264137235
114,001780,5.229778834851136,205.31561461794018,0.984,39.0707945919775
115,001790,2.0480080628520976,92.76729559748428,0.984,44.81588586602779
116,001795,2.2019084696945175,135.5140186915888,0.984,61.09700768363585
117,001800,1.7239229257585729,22.317596566523605,0.984,12.375029212594432
118,001820,2.4505890892672646,72.25725094577552,0.984,29.084129713107675
119,001880,3.045071673827909,144.05594405594405,0.984,46.984754180216285
120,001940,1.5600899936028427,82.48945147679325,0.984,52.244070413249744
121,002020,3.8749023441035826,93.33333333333333,0.984,23.832686641473895
122,002025,4.673032425333218,111.65644171779141,0.984,23.68321715848136
123,002030,1.6722668791388402,61.98125836680054,0.984,36.475791709880674
124,002070,4.8276836181023635,-4.0625857809497665,0.984,-1.04534310451219
125,002100,3.2971916495200673,39.91769547325103,0.984,11.80813844379296
126,002140,4.555410436562232,115.18987341772151,0.984,25.07038059646447
127,002150,1.9440186245110886,24.495677233429394,0.984,12.094368303360504
128,002170,1.6058685138766475,53.50877192982456,0.984,32.708015305080686
129,002200,1.9162117987368559,55.23809523809524,0.984,28.313203829482156
130,002210,3.668637184235463,15.609756097560975,0.984,3.9867000641026746
131,002220,2.01960784041875,78.2442748091603,0.984,38.25508757835927
132,002240,3.17042105713978,81.60317594391418,0.984,25.428539140679757
133,002310,2.61202689396154,77.31397459165154,0.984,29.222507152629433
134,002320,3.5574607577606074,41.331142152834836,0.984,11.341556492174218
135,002350,2.525765475172942,62.56684491978609,0.984,24.381853946898786
136,002355,1.6116956771561963,53.76623376623376,0.984,32.749503838942424
137,002360,3.1754789196651214,33.52272727272727,0.984,10.246872391821366
138,002380,2.586202512752077,85.546875,0.984,32.697700424864806
139,002390,2.7450903182654103,30.861244019138756,0.984,10.883883790759144
140,002410,4.62918663455724,39.0,0.984,8.212241804252951
141,002420,2.9477825823465325,28.33823049298074,0.984,9.279595671946018
142,002450,1.8518880927767858,28.799999999999997,0.984,15.020346050333805
143,002460,2.1772091830504303,63.758389261744966,0.984,28.832502522239697
144,002600,1.7604275139012906,37.30769230769231,0.984,20.63344955748574
145,002620,6.175565634205267,93.30453563714903,0.984,14.949324661987786
146,002630,5.8688490713998975,182.64758497316637,0.984,30.953868938025717
147,002690,3.175546911928659,130.0451807228916,0.984,40.64218992894885
148,002700,2.1758426071237915,40.0,0.984,17.931444063214926
149,002710,5.021049029180227,224.2271746944644,0.984,44.46146082164681
150,002720,5.19739144534745,38.27632333269635,0.984,7.175200045030151
151,002760,3.4477508114827295,44.44444444444444,0.984,12.605448253307486
152,002780,3.6190490769867996,92.47910863509749,0.984,25.281532990781052
153,002785,5.746155668937939,44.11134903640257,0.984,7.505426500979879
154,002787,2.72001651962068,-8.118081180811808,0.984,-3.3463330517129135
155,002790,2.378203402342103,28.26086956521739,0.984,11.469527601530876
156,002795,3.388445334876075,26.956521739130434,0.984,7.665026043597167
157,00279K,1.6796761399134723,23.853211009174313,0.984,13.61525026506146
158,002810,1.2881875020129374,18.57707509881423,0.984,13.657231630739377
159,002820,2.081556342080882,77.08333333333334,0.984,36.55886309436077
160,002840,2.1783497863765957,227.82608695652175,0.984,104.13483104283465
161,002870,6.011593483848474,299.0049751243781,0.984,49.57437257277624
162,002880,3.711663924118608,61.940298507462686,0.984,16.422903515419353
163,002900,3.0964809825053123,94.47640966628308,0.984,30.193116054806154
164,002920,2.9310225109022743,42.17687074829932,0.984,14.054095659476417
165,002960,1.2070260296327995,3.7037037037037033,0.984,2.253227053049626
166,002990,3.0250239887192767,53.677621283255085,0.984,17.419240799331416
167,002995,5.326305220026465,33.54430379746836,0.984,6.113112646088009
168,003000,5.116896226237594,9.66542750929368,0.984,1.696619811200872
169,003010,3.5446754866832295,117.00288184438041,0.984,32.73046637985467
170,003030,2.2034384807248797,122.62626262626262,0.984,55.20565411304116
171,003060,4.0713412834615905,-19.53232462173315,0.984,-5.03920531179088
172,003070,4.799868101508415,213.23529411764704,0.984,44.220234729146945
173,003075,6.78953535330123,65.59485530546624,0.984,9.516241089171286
174,003080,2.984881192257864,76.75159235668791,0.984,25.38378832404206
175,003090,6.849680881976175,191.96428571428572,0.984,27.88163259062468
176,003120,2.1961414066558977,0.984009840098401,0.984,4.480630605647769e-06
177,003160,3.241726683414614,192.24318658280924,0.984,58.999170892886575
178,003200,2.079561606779072,101.92307692307692,0.984,48.53863265893641
179,003220,3.5184743783955716,23.226111636707664,0.984,6.321521558684787
180,003230,2.0520301221129817,-5.319148936170213,0.984,-3.071664917705906
181,003240,2.1228844150124533,48.148148148148145,0.984,22.217011823449404
182,003280,0.0,0.0,0.984,-inf
183,003300,2.2132025425697197,87.23737848855441,0.984,38.97220287322044
184,003350,3.301078137161519,42.393509127789045,0.984,12.544237793594194
185,003410,1.8743620291208931,59.33609958506224,0.984,31.131712379187675
186,003460,1.6406930915905578,20.047169811320757,0.984,11.618973657553532
187,003465,1.9945852207240842,18.385650224215247,0.984,8.72444558568323
188,003470,2.482568217552358,82.21649484536083,0.984,32.72115314738481
189,003475,3.625941392987424,125.23076923076924,0.984,34.26607210780149
190,003480,3.654117757029084,44.42379182156134,0.984,11.887901460756233
191,003490,2.8721713456711444,122.53129346314327,0.984,42.31895623021792
192,003495,5.682167166964695,287.2184085855168,0.984,50.374161860221676
193,003520,4.208044617169042,31.47751605995717,0.984,7.2464811650385155
194,003530,3.7940897429081124,219.54887218045113,0.984,57.606669053886016
195,003535,7.116402109353201,472.0754716981132,0.984,66.19798382091845
196,003540,2.0593620446968783,91.40164899882215,0.984,43.90565963457431
197,003545,1.7172575158170609,84.14154652686763,0.984,48.42462226016333
198,003547,1.557666235163483,84.53188602442334,0.984,53.63657768164609
199,003550,2.763752344061757,62.883137195063796,0.984,22.396774200141802
200,003555,2.471070128515987,88.51560553756362,0.984,35.422550144350275
201,003560,2.6220327050260748,63.52459016393443,0.984,23.8519489265152
202,003570,1.8136224840551143,35.37906137184115,0.984,18.96484062931143
203,003580,3.8026565065509486,28.333333333333332,0.984,7.192165078864691
204,003610,2.164718238712655,41.53846153846154,0.984,18.73429105608637
205,003620,5.811457114489835,94.4074567243675,0.984,16.075737097230352
206,003650,2.0859724822698538,49.39759036144578,0.984,23.209122254941956
207,003670,3.1706648746857597,285.8408841979488,0.984,89.84137253741791
208,003680,4.942512791866298,93.6969696969697,0.984,18.75826600783793
209,003690,1.6144069413204467,20.34139402560455,0.984,11.99040559734701
210,003720,3.5381584730450903,192.95624332977587,0.984,54.257672400003145
211,003780,4.271492065682018,175.26132404181186,0.984,40.800104825662466
212,003830,2.2409314754507106,98.95678092399403,0.984,43.719668359912305
213,003850,3.906016318627519,100.2929458636044,0.984,25.424611103135174
214,003920,1.6727960753968325,1.3377926421404682,0.984,0.21149777151201113
215,003925,5.537844449993532,96.79633867276888,0.984,17.301377736039658
216,003960,2.2246097841398624,45.2,0.984,19.875845334868902
217,004000,3.0512494574276876,99.32088285229203,0.984,32.22839830840758
218,004020,3.2041919850251808,184.31952662721892,0.984,57.21739754797437
219,004060,3.105205872389032,42.88461538461538,0.984,13.493667443176184
220,004080,3.1944041431027173,30.434782608695656,0.984,9.219491739104175
221,004090,4.081797340334336,218.8761467889908,0.984,53.38142210929646
222,004100,3.1779617740746864,75.54347826086956,0.984,23.46141444151849
223,004105,3.7937061587594907,25.206611570247933,0.984,6.384946687112035
224,004140,6.11182992414756,277.57716948165404,0.984,45.2553773443281
225,004150,1.8804389063616846,39.36781609195402,0.984,20.41215801380109
226,004170,2.294729617456273,33.80952380952381,0.984,14.304745779117619
227,004250,1.9611539807054854,45.47038327526132,0.984,22.683778893923588
228,004255,1.726487576532204,29.608938547486037,0.984,16.57986940455236
229,004270,4.607201910454434,86.3849765258216,0.984,18.536408472143133
230,004310,4.381223786131933,92.07920792079209,0.984,20.792183272888156
231,004360,2.5771559120352374,75.2988047808765,0.984,28.835975516199344
232,004365,2.724171681769148,50.63559322033898,0.984,18.22630840509066
233,004370,1.5226562431919362,-2.2413793103448274,0.984,-2.118258355926405
234,004380,2.4201454022567357,41.68490153172866,0.984,16.81754389375775
235,004410,5.870755859585793,129.14285714285714,0.984,21.830043729990724
236,004415,6.3314444113481425,48.81656804733728,0.984,7.554763959011428
237,004430,3.246751909697301,114.21052631578948,0.984,34.87378446674903
238,004440,3.9071613936830163,251.6597510373444,0.984,64.15802312201117
239,004450,1.3988918490073767,0.922266139657444,0.984,-0.04413054546451251
240,004490,4.414357022013809,203.11284046692606,0.984,45.78896529187297
241,004540,4.4879512566114546,136.890243902439,0.984,30.282468799594877
242,004545,5.762956114335094,129.97118155619597,0.984,22.382121084584725
243,004560,4.030206112504298,186.41571194762685,0.984,46.01047856393699
244,004565,6.831569837293418,108.77817319098457,0.984,15.778829135660462
245,004690,1.2298403728559446,16.666666666666664,0.984,12.751790405325739
246,004700,3.670407002708628,33.90663390663391,0.984,8.969750189103875
247,004710,2.9475649700195072,111.42284569138276,0.984,37.46782405636062
248,004720,6.555375251166534,11.75,0.984,1.6423163568072143
249,004770,3.537411901643144,0.14513788098693758,0.984,-0.2371400736859078
250,004800,2.317606252150743,48.16666666666667,0.984,20.35836183255075
251,004830,6.654739228859185,1061.7312072892937,0.984,159.39726123139712
252,004835,7.085626251969688,235.9621451104101,0.984,33.162650237879824
253,004840,4.250956959407411,93.14285714285714,0.984,21.67955545607411
254,004870,3.2568604184705006,57.564575645756456,0.984,17.37273581786721
255,004890,0.8232536211238659,75.52836484983315,0.984,90.54848097487722
256,004910,2.370635715236445,65.49295774647888,0.984,27.211670410544215
257,004920,2.738489831935627,25.31645569620253,0.984,8.88535550230756
258,004960,2.7467992881332868,88.3177570093458,0.984,31.794735562458026
259,004970,1.2301060449108294,18.96551724137931,0.984,14.617859424211504
260,004980,3.4294510214648297,105.76923076923077,0.984,30.55452027551442
261,004985,6.687187210186612,124.73604826546003,0.984,18.505844740961965
262,004990,2.87472769598557,46.868250539956804,0.984,15.961251079200345
263,00499K,3.9857723909263885,46.766169154228855,0.984,11.486398284671742
264,005010,2.025995539041959,99.1008991008991,0.984,48.42898081962019
265,005030,4.822825598916768,114.51104100946372,0.984,23.539528577388847
266,005070,3.660109641020804,160.56338028169014,0.984,43.599617479541806
267,005090,3.106388449929668,51.434034416826,0.984,16.240735899584045
268,005110,4.271527753466609,-24.661746617466175,0.984,-6.003881537853304
269,005180,2.4874433489501673,-4.313099041533546,0.984,-2.1295355505359357
270,005250,4.661068560387437,65.95238095238095,0.984,13.938516481933203
271,005257,9.707537417118045,456.9620253164557,0.984,46.97154445291086
272,005300,2.1294723926898,55.821917808219176,0.984,25.751880135413153
273,005305,2.749390946663482,62.25000000000001,0.984,22.28348066481751
274,005320,5.185217439333967,123.9010989010989,0.984,23.705293044931093
275,005360,4.594504776608384,96.98681732580037,0.984,20.8951393008821
276,005380,3.051639272097685,155.26932084309132,0.984,50.558177781293324
277,005385,2.729340130299345,96.46365422396856,0.984,34.9826879999367
278,005387,2.81107374563641,75.94254937163375,0.984,26.665451053353134
279,005389,2.437702063119414,85.68627450980392,0.984,34.746770653922475
280,005390,4.51709642374158,79.7872340425532,0.984,17.445550559507268
281,005420,3.905084337603969,81.23587038432555,0.984,20.550611317543392
282,005430,3.218085985349147,62.62425447316103,0.984,19.154321778158874
283,005440,2.163399747281938,56.99404761904761,0.984,25.889828123266522
284,005490,2.316639291602559,106.4516129032258,0.984,45.52612626641047
285,005500,2.1011170797280383,17.391304347826086,0.984,7.80884821037664
286,005610,1.8431588353092394,17.504051863857377,0.984,8.962901919999583
287,005680,2.2771921251765814,59.883720930232556,0.984,25.86506438303499
288,005690,4.963430595358558,-14.971751412429379,0.984,-3.2146619371186627
289,005720,1.696079896815294,28.72777017783858,0.984,16.357584468710865
290,005725,3.8880259569125033,26.80851063829787,0.984,6.642062302177946
291,005740,1.636891999867907,21.44638403990025,0.984,12.500753893080002
292,005745,3.78165284092023,54.899894625922016,0.984,14.257230077418233
293,005750,2.0870754745694464,126.4808362369338,0.984,60.13047336624143
294,005800,1.7617205064033805,35.69444444444444,0.984,19.702582968343336
295,005810,2.5250894914102533,37.515728923242854,0.984,14.467498695596731
296,005820,2.0689578972728966,56.97266993693062,0.984,27.0612901358358
297,005830,2.3370850091200683,46.21329211746523,0.984,19.35286561719654
298,005850,3.6041621509811885,116.86278323446464,0.984,32.15137898357822
299,005870,4.917210368370899,87.17391304347825,0.984,17.528213476055427
300,005880,4.331257074132032,161.34316134316134,0.984,37.0236997247033
301,005930,1.8183255926105835,77.72925764192141,0.984,42.20655418028719
302,005935,1.5202258626503835,87.17948717948718,0.984,56.69913221263894
303,005940,2.248252919441292,38.525564803805,0.984,16.69810566203306
304,005945,1.29397859813153,34.55571227080395,0.984,25.944565326876805
305,005950,4.461981184512704,86.34037108125399,0.984,19.129702155069893
306,005960,2.185633440303096,92.14285714285714,0.984,41.70820937394495
307,005965,4.711815557441588,39.705882352941174,0.984,8.218038647923287
308,006040,2.1832876720581402,39.67391304347826,0.984,17.720941467601506
309,006060,2.40763497018184,14.918759231905465,0.984,5.787737511909051
310,006090,3.4096574602572693,51.599443671766345,0.984,14.8447297893517
311,006110,5.75713130585911,184.09785932721712,0.984,31.80644136791872
312,006120,4.711360412654937,200.990099009901,0.984,42.451878330656925
313,006125,6.745105100343356,220.14652014652017,0.984,32.49208379797726
314,006200,6.182056116280332,220.0836820083682,0.984,35.4412315073254
315,006220,3.877909432993359,218.76288659793818,0.984,56.15883773485514
316,006260,3.303923558372814,128.7145242070117,0.984,38.66025407377135
317,006280,4.565617705378639,152.98245614035088,0.984,33.29198061442712
318,006340,3.369626127009328,87.26355611601512,0.984,25.605082838252898
319,006345,5.163620970374245,-1.9047619047619049,0.984,-0.559444994382021
320,006360,2.623910211345962,124.54308093994777,0.984,47.08967570828838
321,006370,2.77193610088117,100.78740157480314,0.984,36.00494309485586
322,006380,3.0904423108291663,62.16768916155419,0.984,19.797712756896146
323,006390,3.2776873834678426,102.29885057471265,0.984,30.910467876140164
324,006400,2.8231981517444584,185.71428571428572,0.984,65.43298620401143
325,006405,3.8022317389929072,244.27480916030535,0.984,63.986317999845404
326,006490,3.671314000266813,34.05172413793103,0.984,9.007054187009837
327,006570,2.7737872802525674,7.246376811594203,0.984,2.2576990154140377
328,006650,4.100067514610855,262.0689655172414,0.984,63.67821129453315
329,006660,2.6551626754429654,78.18181818181819,0.984,29.07460958825777
330,006740,5.028629696095146,149.29078014184398,0.984,29.492483858377522
331,006800,2.4923058265031766,101.43003064351379,0.984,40.302449874076785
332,006805,2.339328940284729,59.67741935483871,0.984,25.089853053198627
333,00680K,1.771716839748336,58.362989323843415,0.984,32.3860946831627
334,006840,2.9505342305239757,49.57983193277311,0.984,16.470180698138567
335,006880,2.263128112761393,60.821484992101105,0.984,26.440166888780066
336,006890,4.820168960669492,196.7741935483871,0.984,40.618948245580384
337,006980,3.5525878116393312,68.80165289256198,0.984,19.089648585285136
338,007070,2.2552926941747975,31.77892918825561,0.984,13.654515561459462
339,007110,3.312910210509161,11.976047904191617,0.984,3.317943199704845
340,007120,3.435488042758625,39.892183288409704,0.984,11.325372932215839
341,007160,3.568497963291436,99.79959919839679,0.984,27.69109026119587
342,007210,3.7275845430078345,160.9090909090909,0.984,42.90314252136193
343,007280,2.9970041329291024,58.52713178294574,0.984,19.200217694296715
344,007310,1.5703253660244423,20.634920634920633,0.984,12.513916580657694
345,007340,1.6420669743419964,23.41269841269841,0.984,13.6588207199563
346,007460,4.601406727675636,8.900523560209423,0.984,1.7204572489961982
347,007540,3.306248616147566,72.3916532905297,0.984,21.59778697275759
348,007570,6.263605898139692,-4.202898550724638,0.984,-0.8281010387746714
349,007575,9.407292841540501,60.0,0.984,6.273430730188236
350,007590,1.4144051676413714,28.044280442804425,0.984,19.131915706960765
351,007610,2.3492705521712707,58.620689655172406,0.984,24.533866310929042
352,007660,3.0767050020045303,26.059850374064837,0.984,8.150229013742772
353,007690,2.331697040657256,79.19296360950719,0.984,33.54164895601606
354,007700,3.0559430544856583,41.352549889135254,0.984,13.209850173706732
355,007810,3.799588168250477,81.35095447870778,0.984,21.151490877421278
356,007815,3.1427057833292165,106.04982206405693,0.984,33.4316443560796
357,00781K,3.8453010425186296,52.95536791314838,0.984,13.515552446605769
358,007860,6.826684408695462,654.0453074433657,0.984,95.6630288360088
359,007980,3.4435530427728014,39.05109489051095,0.984,11.054598090308128
360,008040,2.334835940703724,66.46039603960396,0.984,28.043253445837085
361,008060,1.9642620301864884,-6.079607415485278,0.984,-3.5960616796195235
362,00806K,4.6135724655718295,42.28383801532287,0.984,8.951813009011437
363,008110,2.6181796515083318,60.49046321525886,0.984,22.72818184228772
364,008250,3.4945881961610104,119.49541284403671,0.984,33.912840710166584
365,008260,3.172019753845186,153.33333333333334,0.984,48.02912502315044
366,008350,3.453587660404855,-20.525783619817997,0.984,-6.228243130014096
367,008355,6.052461663210921,3.6111111111111107,0.984,0.4340566297312802
368,008420,4.083304726891765,150.625,0.984,36.64703224682121
369,008490,1.921187407327224,38.482384823848236,0.984,19.518337815890842
370,008500,5.69300667644644,62.589194699286445,0.984,10.82120541930231
371,008560,2.2086493538026755,72.01492537313433,0.984,32.16034507733832
372,008600,2.8685090355809204,60.0,0.984,20.573754263265997
373,008700,4.384865001864156,119.36619718309859,0.984,26.997911482513206
374,008730,3.2745429631084435,65.4471544715447,0.984,19.686153212157404
375,008770,2.0062349397717263,28.550295857988168,0.984,13.740312917252213
376,008775,3.3069523366946214,82.17391304347827,0.984,24.55128008425714
377,008870,3.2931350297934596,48.30230010952902,0.984,14.368770087297863
378,008930,4.607899295819545,131.87578955947674,0.984,28.405957065560564
379,008970,2.1464974622837256,51.551312649164686,0.984,23.558058435980886
380,009070,5.790809129823444,240.21164021164023,0.984,41.311608593622225
381,009140,3.7990817568966246,83.85093167701864,0.984,21.81235808536813
382,009150,2.2774062106340986,96.33507853403141,0.984,41.868278960863464
383,009155,2.668363872175164,166.984505363528,0.984,62.21059544934168
384,009160,1.74241442872056,48.62385321100918,0.984,27.341287139128383
385,009180,4.770566131311326,209.04977375565613,0.984,43.61448264809261
386,009190,4.944637740200079,98.2885085574572,0.984,19.678794215068198
387,009200,2.481436434692109,58.58310626702997,0.984,23.212001509189065
388,009240,2.9944392593588183,128.4313725490196,0.984,42.56134838958436
389,009270,2.6985542861903737,11.194029850746269,0.984,3.78351842058366
390,009290,3.6708838177054424,52.76292335115864,0.984,14.105301590156037
391,009310,2.5368351778316516,38.05309734513274,0.984,14.612339685709255
392,009320,2.9104476892849034,39.62264150943396,0.984,13.27584125689181
393,009410,2.699091863568995,119.17808219178083,0.984,43.79031473033801
394,009415,5.962060908960335,315.2249134948097,0.984,52.70676001020713
395,009420,3.6141520021652163,1.3274336283185841,0.984,0.09502467746592705
396,009440,2.8598069268549984,45.14637904468413,0.984,15.442433763614458
397,009450,2.2232785148150125,67.43421052631578,0.984,29.88838783963365
398,009460,3.099041049442339,-36.376210235131396,0.984,-12.055409928130585
399,009470,3.4626552298298225,126.66666666666666,0.984,36.29661584091453
400,009540,2.8037253233848527,74.73821989528795,0.984,26.30579368104673
401,009580,2.2890494563946127,74.16520210896309,0.984,31.97012712177385
402,009680,4.2931631102257795,100.0,0.984,23.06364735226487
403,009770,1.6922799057710025,33.55855855855856,0.984,19.2489188387057
404,009810,3.6082546306379486,-39.94252873563218,0.984,-11.342472448624356
405,009830,3.8125673415930046,305.37260296140465,0.984,79.83822335167515
406,009835,7.868798993822881,672.2513089005236,0.984,85.30746679734453
407,009900,26.884866650748926,,0.984,
408,009970,2.101570569532693,35.3125,0.984,16.33468820779752
409,010040,2.878530624245884,62.57545271629779,0.984,21.396837746839495
410,010050,2.237021512890139,51.541850220264315,0.984,22.60052034767679
411,010060,4.455579053497502,263.2286995515695,0.984,58.857602211258026
412,010100,5.171438509504989,133.71647509578543,0.984,25.666451385204734
413,010120,2.990316906423121,75.75757575757575,0.984,25.005234594689316
414,010130,2.146267306380684,18.234442836468887,0.984,8.037415835942092
415,010140,3.1943786882564655,102.87690179806361,0.984,31.897564985846472
416,010145,9.100501572540903,751.5000607312037,0.984,82.46974683194918
417,010400,1.8874910912945027,35.689655172413794,0.984,18.38718886276254
418,010420,2.8126600022122368,72.72727272727273,0.984,25.507268091715538
419,010580,0.0,0.0,0.984,-inf
420,010600,3.8454976884877397,40.547263681592035,0.984,10.288203734989235
421,010620,3.0545039225418296,151.9774011299435,0.984,49.43303559561094
422,010640,3.292301733760659,57.936507936507944,0.984,17.298690260522832
423,010660,3.9373451893357005,29.219143576826195,0.984,7.171112061320171
424,010690,4.129996706984201,180.0,0.984,43.345313011331854
425,010770,2.860471761970947,52.52100840336135,0.984,18.016961079123142
426,010780,2.795691286292121,163.72093023255815,0.984,58.20990716338836
427,010820,4.3852199996957175,83.10344827586206,0.984,18.72641470246879
428,010950,2.823832176430266,47.63636363636364,0.984,16.52094059475553
429,010955,2.2911191926683014,45.800316957210775,0.984,19.560884086967313
430,010960,2.3339323351673826,37.03703703703704,0.984,15.447336023326237
431,011000,6.718270589485335,-3.0268490374873354,0.984,-0.5970061765247526
432,011070,3.0957840463913073,89.40092165898618,0.984,28.560429388494327
433,011090,4.447315262046941,193.61979166666669,0.984,43.31507444741016
434,011150,3.9873665462529777,19.674185463659146,0.984,4.68735072305373
435,011155,4.305856542309716,1.1065006915629323,0.984,0.0284497846965476
436,011170,3.099276279478156,64.48087431693989,0.984,20.48764569244251
437,011200,4.009012835477575,820.6349206349206,0.984,204.45205697059816
438,011210,4.274194595281381,193.7142857142857,0.984,45.09160297171677
439,011230,3.1289445429107405,107.77479892761394,0.984,34.12997496857852
440,011280,4.081403161105591,59.68750000000001,0.984,14.383166201130228
441,011300,5.695591722540378,116.58536585365853,0.984,20.296638432871625
442,011330,2.4311915240084643,31.512605042016805,0.984,12.557054736552512
443,011390,3.634016039341335,29.5,0.984,7.846965916300282
444,011420,3.2592036761021643,75.49019607843137,0.984,22.86024547184386
445,011500,5.619029759901877,311.91709844559585,0.984,55.33572729307374
446,011690,0.0,0.0,0.984,-inf
447,011700,2.5527592252545688,96.63865546218487,0.984,37.47108403952429
448,011760,2.66004260298015,86.19047619047619,0.984,32.031996816523176
449,011780,4.152107017619628,330.89430894308947,0.984,79.45611891579436
450,011785,4.371888645173364,405.446623093682,0.984,92.51439273052284
451,011790,3.1829057170405006,241.75531914893617,0.984,75.64513075580759
452,011810,3.517006446878678,21.491036292085703,0.984,5.830821353849258
453,011930,5.536806006877614,286.15023474178406,0.984,51.50374320277091
454,012030,2.094219274113654,56.65467625899281,0.984,26.583021628694812
455,012160,3.218828500523258,45.754119138149555,0.984,13.908824011863834
456,012170,0.0,0.0,0.984,-inf
457,012200,3.6700634339048266,98.3879634605051,0.984,26.540130767404886
458,012205,3.1912534165118585,22.355253752680486,0.984,6.696821268440646
459,012280,4.618231581647998,80.56872037914692,0.984,17.232726200955785
460,012320,1.9399914341647262,77.68052516411379,0.984,39.53446588135885
461,012330,3.04969974950204,75.37537537537537,0.984,24.393016193650578
462,012450,3.0685259547379093,105.0125313283208,0.984,33.90179286823277
463,012510,2.820024229863255,22.75,0.984,7.718373398889359
464,012600,7.111146131765673,55.04358655043586,0.984,7.602091920028235
465,012610,2.810268837180625,32.27722772277228,0.984,11.135314639209716
466,012630,2.32319284753408,45.91439688715953,0.984,19.339934235270338
467,012690,3.3421868900476452,-4.036697247706423,0.984,-1.502219179501015
468,012750,1.7602120334791846,7.926023778071334,0.984,3.9438565616154375
469,012800,3.346997887129801,92.79661016949152,0.984,27.4313319773933
470,013000,4.404032425183634,60.3896103896104,0.984,13.488913035678516
471,013360,3.012472270219373,75.18248175182481,0.984,24.630428132180473
472,013520,3.0487152924532355,103.954802259887,0.984,33.775145391496565
473,013570,2.5981466987814024,55.374149659863946,0.984,20.9342104067389
474,013580,3.69617951472839,153.6,0.984,41.290202326987036
475,013700,4.8022528716218,119.5,0.984,24.67925017034249
476,013870,3.9793815590807555,123.24159021406729,0.984,30.722761413788383
477,013890,2.6823588178992197,40.1440271109856,0.984,14.599100929254163
478,014130,3.9530104761773903,53.67372353673724,0.984,13.32901186431685
479,014160,5.666995991377184,223.46491228070175,0.984,39.259055877086446
480,014280,2.6647528260512696,141.73228346456693,0.984,52.81851363044917
481,014285,6.436495729651982,73.18840579710145,0.984,11.217968414779872
482,014440,3.176617798234048,87.86516853932585,0.984,27.350211469451885
483,014530,3.4504951661806618,128.08988764044943,0.984,36.836999189638746
484,014580,2.7636327806552954,66.78635547576302,0.984,23.810093705778225
485,014680,2.9999551429524542,219.20529801324503,0.984,72.74152032769364
486,014710,4.370013787406895,49.23076923076923,0.984,11.040415792234418
487,014790,2.778556775634983,147.05882352941177,0.984,52.57219316529147
488,014820,3.7495803611927263,139.85148514851485,0.984,37.03547377881552
489,014825,3.454165932079563,65.01240694789082,0.984,18.536575314244633
490,014830,2.0107570746802486,97.9502196193265,0.984,48.22373664145686
491,014910,2.4685157533743327,38.63636363636363,0.984,15.25303761375426
